🇨🇳央视频道🇨🇳,#genre#
广东卫视,http://171.116.226.246:8085/rtp/226.0.2.146:9080$1920x1080
广东卫视,http://218.15.214.115:10000/udp/239.77.0.84:5146
广东卫视,http://27.10.75.129:8006/rtp/225.0.4.84:7980
广东卫视,http://183.185.227.252:8002/rtp/226.0.2.45:8272$1920x1080
广东卫视,http://183.66.51.205:4022/rtp/235.254.196.204:1088$1920x1080
广东卫视,http://223.215.3.199:2000/rtp/238.1.78.161:7160$1920x1080
广东卫视,http://114.249.234.227:8182/rtp/239.3.1.142:8048
广东卫视,http://27.10.213.70:8004/udp/225.0.4.84:7980
广东卫视,http://58.48.200.208:12312/rtp/239.254.96.140:8914
广东卫视,http://183.66.51.205:4022/rtp/235.254.198.37:1424
广东卫视,http://120.55.49.231:3095/rtp/233.50.200.187:5140
广东卫视,http://114.243.105.66:8822/rtp/239.3.1.142:8048
广东卫视,http://114.254.80.240:2222/rtp/239.3.1.142:8048
广东卫视,http://211.158.152.144:8001/udp/225.0.4.84:7980
广东卫视,http://183.66.51.205:4022/rtp/235.254.196.204:1088
广东卫视,http://183.185.227.252:8002/rtp/226.0.2.146:9080
广东卫视,http://114.226.243.7:4022/rtp/239.49.8.13:9422
广东卫视,http://114.230.190.227:8600/rtp/239.49.1.39:6000
广东卫视,http://114.254.80.240:2222/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://223.12.113.32:8083/rtp/239.1.1.49:8049$1920x1080
广东卫视,http://114.243.103.165:8822/rtp/239.3.1.142:8048
广东卫视,http://27.11.251.76:8007/udp/225.0.4.84:7980
广东卫视,http://27.11.251.76:8003/udp/225.0.4.84:7980
广东卫视,http://27.9.88.212:8004/udp/225.0.4.84:7980
广东卫视,http://218.78.180.91:9999/rtp/239.45.3.230:5140$1920x1080
广东卫视,http://home.yulei.online:9999/rtp/226.0.2.146:9080$1920x1080
广东卫视,http://119.98.133.99:4022/rtp/239.254.96.140:8914
广东卫视,http://222.67.198.96:9898/rtp/239.45.3.230:5140$1920x1080
广东卫视,http://211.90.83.70:8002/rtp/226.0.2.45:8272
广东卫视,http://101.68.81.44:9999/rtp/233.50.201.102:5140
广东卫视,http://183.141.216.56:9999/udp/233.50.200.149:5140
广东卫视,http://itms.xznet.org:41097/rtp/239.254.200.56:8048
广东卫视,http://113.109.250.116:9999/udp/239.77.0.84:5146
广东卫视,http://116.21.122.39:8000/udp/239.77.0.166:5146
广东卫视,http://182.32.160.37:9997/udp/239.21.1.92:5002
广西卫视,http://211.90.83.70:8002/rtp/226.0.2.231:9760
广西卫视,http://114.254.93.135:2222/rtp/239.3.1.39:8300
广西卫视,http://218.80.126.237:4022/rtp/239.45.0.5:5140
广西卫视,http://222.67.198.96:9898/udp/239.45.0.5:5140
广西卫视,http://106.111.244.47:3000/rtp/239.49.1.40:6000$1920x1080
广西卫视,http://110.177.146.171:888/udp/239.1.1.40:8040
广西卫视,http://114.252.229.100:8000/rtp/239.3.1.39:8300$1920x1080
广西卫视,http://110.177.148.13:58888/rtp/239.1.1.40:8040
广西卫视,http://171.118.137.182:8083/rtp/226.0.2.231:9760
广西卫视,http://220.173.254.76:6666/udp/239.81.0.107:4056
广西卫视,http://115.234.227.164:8808/rtp/233.50.201.49:5140$1920x1080
广西卫视,http://114.254.188.49:9999/rtp/239.3.1.39:8300$1920x1080
广西卫视,http://223.10.115.195:8083/rtp/239.1.1.40:8040
广西卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.39:8300
广西卫视,http://223.10.39.207:8082/rtp/239.1.1.40:8040$1920x1080
广西卫视,http://218.78.180.91:9999/udp/239.45.0.5:5140
广西卫视,http://218.94.98.229:10001/rtp/239.49.8.209:6000
广西卫视,http://116.227.10.196:2048/rtp/239.45.0.5:5140
广西卫视,http://60.164.128.167:8029/rtp/239.255.29.4:8231
广西卫视,http://114.243.104.64:8822/rtp/239.3.1.39:8300
广西卫视,http://home.yulei.online:9999/rtp/226.0.2.231:9760
广西卫视,http://183.66.51.205:4022/rtp/235.254.198.38:1428$1920x1080
广西卫视,http://124.129.78.38:3333/rtp/239.253.254.197:8000
广西卫视,http://223.10.39.207:8083/rtp/239.1.1.40:8040
广西卫视,http://114.252.229.100:8000/rtp/239.3.1.39:8300
广西卫视,http://114.226.243.7:4022/rtp/239.49.8.209:6000
广西卫视,http://183.191.181.121:8002/rtp/226.0.2.231:9760
广西卫视,http://171.117.183.38:8082/rtp/226.0.2.231:9760
广西卫视,http://183.185.227.252:8002/rtp/226.0.2.46:8280$1920x1080
广西卫视,http://114.254.80.240:2222/rtp/239.3.1.39:8300$1920x1080
广西卫视,http://110.178.52.75:8085/rtp/239.1.1.40:8040
广西卫视,http://119.98.133.99:4022/rtp/239.69.1.191:10788
广西卫视,http://171.118.137.182:8083/rtp/226.0.2.231:9760$1920x1080
广西卫视,http://110.177.146.171:888/udp/239.1.1.40:8040$1920x1080
广西卫视,http://223.10.39.207:8082/rtp/239.1.1.40:8040
广西卫视,http://114.254.188.49:9999/rtp/239.3.1.39:8300
广西卫视,http://220.168.240.238:9999/rtp/239.76.254.54:9000
广西卫视,http://114.230.190.227:8600/rtp/239.49.1.40:6000
广西卫视,http://183.191.180.63:8002/rtp/226.0.2.46:8280
广西卫视,http://101.68.81.44:9999/rtp/233.50.201.49:5140
广西卫视,http://123.113.236.69:8012/rtp/239.3.1.39:8300$1920x1080
广西卫视,http://222.129.33.14:8888/udp/225.1.8.152:8300
广西卫视,http://49.86.222.102:8888/rtp/239.49.1.40:6000
广西卫视,http://183.185.227.252:8001/rtp/226.0.2.46:8280
广西卫视,http://218.78.180.91:9999/rtp/239.45.0.5:5140$1920x1080
广西卫视,http://171.107.203.17:4022/rtp/239.81.0.107:4056
广西卫视,http://60.164.128.167:8029/rtp/239.255.29.4:8231$1920x1080
广西卫视,http://220.168.240.238:9999/rtp/239.76.254.54:9000$1920x1080
广西卫视,http://110.178.52.75:8082/rtp/239.1.1.40:8040
广西卫视,http://110.177.146.171:888/rtp/239.1.1.40:8040
广西卫视,http://223.10.115.195:8082/rtp/239.1.1.40:8040$1920x1080
广西卫视,http://171.117.183.38:8084/rtp/226.0.2.231:9760
广西卫视,http://123.122.162.7:19999/rtp/239.3.1.39:8300$1920x1080
广西卫视,http://183.185.227.252:8002/rtp/226.0.2.231:9760
广西卫视,http://39.98.201.151:9090/udp/225.1.8.152:8300
广西卫视,http://58.219.172.201:10001/rtp/239.49.8.209:6000
广西卫视,http://114.254.94.146:2222/rtp/239.3.1.39:8300
广西卫视,http://112.226.139.185:9999/udp/239.253.254.197:8000
广西卫视,http://110.177.146.171:888/rtp/239.1.1.40:8040$1920x1080
广西卫视,http://60.7.56.33:4000/rtp/239.253.92.76:8043
广西卫视,http://223.12.113.32:8083/rtp/239.1.1.40:8040$1920x1080
广西卫视,http://itms.xznet.org:41097/rtp/239.254.200.80:8300
广西卫视,http://110.178.52.75:8083/rtp/239.1.1.40:8040
广西卫视,http://101.27.106.176:8888/rtp/239.253.92.76:8043
广西卫视,http://111.165.213.195:8000/udp/225.1.2.81:5002
广西卫视,http://183.66.51.205:4022/rtp/235.254.198.38:1428
广西卫视,http://183.191.181.121:8002/rtp/226.0.2.46:8280
广西卫视,http://171.118.137.182:8083/rtp/226.0.2.46:8280
广西卫视,http://183.185.227.252:8002/rtp/226.0.2.231:9760$1920x1080
广西卫视,http://114.230.190.227:8600/rtp/239.49.8.209:6000
广西卫视,http://110.177.148.13:58888/rtp/239.1.1.40:8040$1920x1080
广西卫视,http://223.11.153.2:7777/rtp/239.1.1.40:8040$1920x1080
广西卫视,http://223.10.115.195:8082/rtp/239.1.1.40:8040
广西卫视,http://180.124.225.164:3000/rtp/239.49.8.209:6000
广西卫视,http://223.10.115.195:8083/rtp/239.1.1.40:8040$1920x1080
广西卫视,http://115.234.227.164:8808/rtp/233.50.201.49:5140
广西卫视,http://223.215.3.199:2000/rtp/238.1.78.70:6432
广西卫视,http://183.191.180.63:8002/rtp/226.0.2.231:9760
广西卫视,http://171.117.183.38:8083/rtp/226.0.2.231:9760
广西卫视,http://121.224.50.39:5555/rtp/239.49.8.209:6000
广西卫视,http://171.118.137.182:8083/rtp/226.0.2.46:8280$1920x1080
广西卫视,http://123.122.163.183:19999/rtp/239.3.1.39:8300
广西卫视,http://123.113.236.69:8012/rtp/239.3.1.39:8300
广西卫视,http://106.111.244.47:3000/rtp/239.49.1.40:6000
广西卫视,http://sweetown.fun:4000/rtp/239.3.1.39:8300
广西卫视,http://171.107.203.17:4022/rtp/239.81.0.2:4056
广西卫视,http://122.189.103.254:8010/rtp/228.0.0.37:6108
广西卫视,http://118.81.238.60:8004/rtp/226.0.2.46:8280$1920x1080
广西卫视,http://106.111.244.47:3000/rtp/239.49.8.209:6000$1920x1080
广西卫视,http://114.254.80.240:2222/rtp/239.3.1.39:8300
广西卫视,http://123.113.237.160:8888/rtp/239.3.1.39:8300
广西卫视,http://61.165.157.9:4022/rtp/239.45.0.5:5140$1920x1080
广西卫视,http://110.178.52.75:8085/rtp/239.1.1.40:8040$1920x1080
广西卫视,http://49.86.222.102:8888/rtp/239.49.8.209:6000
广西卫视,http://218.78.180.91:9999/rtp/239.45.0.5:5140
广西卫视,http://106.111.244.47:3000/rtp/239.49.8.209:6000
广西卫视,http://alvin.ergotron.net:8000/udp/239.77.43.36:5146
广西卫视,http://171.117.183.38:8085/rtp/226.0.2.231:9760
广西卫视,http://123.113.237.160:8888/rtp/239.3.1.39:8300$1920x1080
广西卫视,http://114.243.103.165:8822/rtp/239.3.1.39:8300
广西卫视,http://183.185.227.252:8002/rtp/226.0.2.46:8280
广西卫视,http://117.32.85.85:8025/rtp/239.112.205.51:5140
广西卫视,http://119.166.159.120:6666/udp/239.253.254.197:8000
广西卫视,http://222.67.198.96:9898/rtp/239.45.0.5:5140$1920x1080
深圳卫视,http://111.196.191.184:5555/rtp/239.3.1.134:8020
深圳卫视,http://218.78.180.91:9999/udp/239.45.3.231:5140
深圳卫视,http://182.32.160.37:9997/udp/239.21.1.93:5002
深圳卫视,http://183.191.181.121:8002/rtp/226.0.2.147:9088
深圳卫视,http://123.145.57.77:8004/udp/225.0.4.202:7980
深圳卫视,http://110.178.52.75:8083/rtp/239.1.1.39:8039
深圳卫视,http://218.15.214.115:10000/udp/239.77.1.21:5146
深圳卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://211.158.153.199:8004/udp/225.0.4.202:7980
深圳卫视,http://120.55.49.231:3095/rtp/233.50.201.101:5140
深圳卫视,http://123.113.237.160:8888/rtp/239.3.1.134:8020
深圳卫视,http://39.98.201.151:9090/udp/225.1.8.145:9244
深圳卫视,http://61.143.227.162:10000/udp/239.77.0.92:5146
深圳卫视,http://183.191.180.63:8002/rtp/226.0.2.147:9088
深圳卫视,http://119.98.133.99:4022/rtp/239.254.96.137:8896
深圳卫视,http://123.122.162.7:19999/rtp/239.3.1.32:9244
深圳卫视,http://223.10.39.207:8082/rtp/239.1.1.39:8039
深圳卫视,http://117.32.85.85:8025/rtp/239.112.205.67:5140
深圳卫视,http://58.219.172.201:10001/rtp/239.49.8.15:9430
深圳卫视,http://117.88.230.19:8888/rtp/239.49.8.145:6000
深圳卫视,http://183.185.227.252:8001/rtp/226.0.2.147:9088
深圳卫视,http://122.189.103.254:8010/rtp/228.0.0.67:6108
深圳卫视,http://218.78.180.91:9999/rtp/239.45.3.231:5140
深圳卫视,http://114.254.188.49:9999/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://220.173.254.76:6666/udp/239.81.0.103:4056
深圳卫视,http://222.129.33.14:8888/udp/225.1.8.43:8020
深圳卫视,http://218.94.98.229:10001/rtp/239.49.8.15:9430
深圳卫视,http://60.168.231.218:2000/rtp/238.1.78.156:7120
深圳卫视,http://27.11.251.76:8007/rtp/225.0.4.202:7980$1920x1080
深圳卫视,http://223.10.39.207:8083/rtp/239.1.1.39:8039
深圳卫视,http://211.90.83.70:8002/rtp/226.0.2.147:9088
深圳卫视,http://171.117.183.38:8083/rtp/226.0.2.147:9088
深圳卫视,http://122.224.232.218:8888/rtp/233.50.201.101:5140$1920x1080
深圳卫视,http://123.145.17.138:8001/rtp/225.0.4.202:7980$1920x1080
深圳卫视,http://110.178.52.75:8082/rtp/239.1.1.39:8039
深圳卫视,http://114.107.2.88:2000/rtp/238.1.78.156:7120
深圳卫视,http://116.227.10.196:2048/udp/239.45.3.231:5140
深圳卫视,http://183.66.51.205:4022/rtp/235.254.198.71:1560$1920x1080
深圳卫视,http://180.124.225.164:3000/rtp/239.49.8.15:9430
深圳卫视,http://110.177.148.13:58888/rtp/239.1.1.39:8039
深圳卫视,http://218.80.126.237:4022/rtp/239.45.3.231:5140
深圳卫视,http://171.117.183.38:8082/rtp/226.0.2.147:9088
深圳卫视,http://27.10.129.243:8002/rtp/225.0.4.202:7980
深圳卫视,http://171.117.183.38:8084/rtp/226.0.2.147:9088
深圳卫视,http://171.107.203.17:4022/rtp/239.81.0.103:4056
深圳卫视,http://183.185.227.252:8002/rtp/226.0.2.147:9088
深圳卫视,http://222.129.33.14:8888/udp/225.1.8.145:9244
深圳卫视,http://211.90.83.70:8002/rtp/226.0.2.47:8288
深圳卫视,http://171.117.183.38:8085/rtp/226.0.2.147:9088
深圳卫视,http://171.107.203.17:4022/rtp/239.81.0.57:4056
深圳卫视,http://183.66.51.205:4022/rtp/235.254.198.31:1400
深圳卫视,http://119.98.133.99:4022/rtp/239.254.96.137:8896$1920x1080
深圳卫视,http://110.178.52.75:8085/rtp/239.1.1.39:8039
深圳卫视,http://61.165.157.9:4022/rtp/239.45.3.231:5140$1920x1080
深圳卫视,http://115.234.227.164:8808/rtp/233.50.201.101:5140$1920x1080
深圳卫视,http://61.143.227.162:10000/udp/239.77.1.3:5146
深圳卫视,http://183.191.181.121:8002/rtp/226.0.2.47:8288
深圳卫视,http://123.113.236.69:8012/rtp/239.3.1.32:9244
深圳卫视,http://223.12.113.32:8083/rtp/239.1.1.39:8039$1920x1080
深圳卫视,http://114.226.243.7:4022/rtp/239.49.8.15:9430
深圳卫视,http://114.252.229.100:8000/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://110.177.146.171:888/rtp/239.1.1.39:8039$1920x1080
深圳卫视,http://223.10.39.207:8082/rtp/239.1.1.39:8039$1920x1080
深圳卫视,http://61.143.227.162:10000/udp/239.77.1.148:5146
深圳卫视,http://101.27.106.176:8888/rtp/239.253.92.86:8017
深圳卫视,http://ik6.iptv8.net:8888/udp/225.1.4.90:1119
深圳卫视,http://183.66.51.205:4022/rtp/235.254.198.31:1400$1920x1080
深圳卫视,http://183.191.180.63:8002/rtp/226.0.2.47:8288
深圳卫视,http://101.68.81.44:9999/rtp/233.50.201.101:5140
深圳卫视,http://223.10.115.195:8082/rtp/239.1.1.39:8039
深圳卫视,http://222.128.183.216:8383/rtp/239.3.1.134:8020
深圳卫视,http://home.yulei.online:9999/rtp/226.0.2.147:9088
深圳卫视,http://27.11.251.76:8007/rtp/225.0.4.202:7980
深圳卫视,http://114.230.190.227:8600/rtp/239.49.8.145:6000$1920x1080
深圳卫视,http://183.185.227.252:8002/rtp/226.0.2.147:9088$1920x1080
深圳卫视,http://123.145.17.138:8001/rtp/225.0.4.202:7980
深圳卫视,http://114.252.229.100:8000/rtp/239.3.1.134:8020
深圳卫视,http://171.118.137.182:8083/rtp/226.0.2.147:9088
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017
深圳卫视,http://itms.xznet.org:41097/rtp/239.254.200.50:8020
深圳卫视,http://111.165.213.195:8000/udp/225.1.1.117:5002
深圳卫视,http://114.249.234.227:8182/rtp/239.3.1.134:8020
深圳卫视,http://114.243.104.64:8822/rtp/239.3.1.134:8020
深圳卫视,http://110.177.148.13:58888/rtp/239.1.1.39:8039$1920x1080
深圳卫视,http://124.112.202.94:18888/rtp/238.1.78.156:7120
深圳卫视,http://223.10.115.195:8083/rtp/239.1.1.39:8039$1920x1080
深圳卫视,http://171.116.157.183:8005/rtp/226.0.2.147:9088
深圳卫视,http://58.62.234.242:10000/udp/239.77.1.148:5146
深圳卫视,http://110.177.146.171:888/rtp/239.1.1.39:8039
深圳卫视,http://223.10.115.195:8083/rtp/239.1.1.39:8039
深圳卫视,http://112.226.139.185:9999/udp/239.253.254.91:8000
深圳卫视,http://222.67.198.96:9898/rtp/239.45.3.231:5140$1920x1080
深圳卫视,http://114.243.103.165:8822/rtp/239.3.1.134:8020
深圳卫视,http://27.10.129.243:8002/rtp/225.0.4.202:7980$1920x1080
深圳卫视,http://183.185.227.252:8002/rtp/226.0.2.47:8288
深圳卫视,http://sweetown.fun:4000/rtp/239.3.1.134:8020
深圳卫视,http://115.234.227.164:8808/rtp/233.50.201.45:5140
深圳卫视,http://171.118.137.182:8083/rtp/226.0.2.147:9088$1920x1080
深圳卫视,http://27.10.75.129:8006/rtp/225.0.4.202:7980
深圳卫视,http://116.227.10.196:2048/rtp/239.45.3.231:5140
深圳卫视,http://110.178.52.75:8085/rtp/239.1.1.39:8039$1920x1080
深圳卫视,http://171.118.137.182:8083/rtp/226.0.2.47:8288
深圳卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.134:8020
深圳卫视,http://118.81.238.60:8004/rtp/226.0.2.147:9088$1920x1080
深圳卫视,http://115.230.189.122:9999/udp/233.50.200.188:5140
深圳卫视,http://183.141.216.56:9999/udp/233.50.200.188:5140
深圳卫视,http://110.177.146.171:888/udp/239.1.1.39:8039
深圳卫视,http://115.234.227.164:8808/rtp/233.50.201.45:5140$1920x1080
深圳卫视,http://27.10.75.129:8006/rtp/225.0.4.202:7980$1920x1080
深圳卫视,http://115.234.227.164:8808/rtp/233.50.201.101:5140
深圳卫视,http://171.118.137.182:8083/rtp/226.0.2.47:8288$1920x1080
深圳卫视,http://27.10.75.218:8010/udp/225.0.4.202:7980
深圳卫视,http://218.15.214.115:10000/udp/239.77.1.148:5146
深圳卫视,http://120.234.5.29:6000/udp/239.20.0.122:2042$1920x1080
深圳卫视,http://114.230.190.227:8600/rtp/239.49.8.145:6000
深圳卫视,http://121.224.50.39:5555/rtp/239.49.8.15:9430
深圳卫视,http://58.62.234.242:10000/udp/239.77.1.3:5146
深圳卫视,http://114.254.188.49:9999/rtp/239.3.1.134:8020
深圳卫视,http://119.166.159.120:6666/udp/239.253.254.91:8000
深圳卫视,http://218.15.214.115:10000/udp/239.77.1.3:5146
深圳卫视,http://123.145.17.138:8003/udp/225.0.4.202:7980
深圳卫视,http://183.66.51.205:4022/rtp/235.254.198.71:1560
深圳卫视,http://183.185.227.252:8002/rtp/226.0.2.47:8288$1920x1080
深圳卫视,http://223.10.115.195:8082/rtp/239.1.1.39:8039$1920x1080
深圳卫视,http://113.25.70.59:8891/udp/239.1.1.39:8039
深圳卫视,http://183.185.227.252:8001/rtp/226.0.2.147:9088$1920x1080
深圳卫视,http://218.241.192.50:8808/rtp/239.3.1.134:8020
深圳卫视,http://123.145.57.77:8002/udp/225.0.4.202:7980
深圳卫视,http://39.98.201.151:9090/udp/225.1.8.43:8020
深圳卫视,http://27.10.75.129:8008/udp/225.0.4.202:7980
深圳卫视,http://223.215.3.199:2000/rtp/238.1.78.156:7120
深圳卫视,http://61.143.227.162:10000/udp/239.77.1.21:5146
深圳卫视,http://223.11.153.2:7777/rtp/239.1.1.39:8039$1920x1080
深圳卫视,http://123.145.57.77:8003/udp/225.0.4.202:7980
深圳卫视,http://122.224.232.218:8888/rtp/233.50.201.101:5140
深圳卫视,http://222.67.198.96:9898/udp/239.45.3.231:5140
深圳卫视,http://218.78.180.91:9999/rtp/239.45.3.231:5140$1920x1080
深圳卫视,http://218.15.214.115:10000/udp/239.77.0.92:5146
深圳卫视,http://123.122.163.183:19999/rtp/239.3.1.134:8020
深圳卫视,http://49.86.222.102:8888/rtp/239.49.8.145:6000
北京卫视,http://183.191.180.63:8002/rtp/226.0.2.177:9328
北京卫视,http://183.191.180.63:8002/rtp/226.0.2.39:8224
北京卫视,http://115.234.227.164:8808/rtp/233.50.201.40:5140$1920x1080
北京卫视,http://171.107.203.17:4022/rtp/239.81.0.30:4056
北京卫视,http://114.254.94.118:2222/rtp/239.3.1.241:8000
北京卫视,http://171.118.137.182:8083/rtp/226.0.2.177:9328
北京卫视,http://114.226.243.7:4022/rtp/239.49.8.11:9414
北京卫视,http://220.173.254.76:6666/udp/239.81.0.109:4056
北京卫视,http://27.10.75.129:8001/udp/225.0.4.78:7980
北京卫视,http://114.230.190.227:8600/rtp/239.49.1.33:6000
北京卫视,http://101.27.106.176:8888/rtp/239.253.92.87:8014
北京卫视,http://49.86.222.102:8888/rtp/239.49.1.33:6000
北京卫视,http://ik6.iptv8.net:8888/udp/225.1.4.81:1110
北京卫视,http://223.10.115.195:8083/rtp/239.1.1.41:8041$1920x1080
北京卫视,http://110.178.52.75:8085/rtp/239.1.1.41:8041$1920x1080
北京卫视,http://180.124.225.164:3000/rtp/239.49.8.11:9414
北京卫视,http://27.11.251.76:8008/udp/225.0.4.78:7980
北京卫视,http://115.230.189.122:9999/udp/233.50.200.179:5140
北京卫视,http://171.117.183.38:8085/rtp/226.0.2.177:9328
北京卫视,http://27.11.251.76:8002/udp/225.0.4.78:7980
北京卫视,http://211.158.152.144:8004/udp/225.0.4.78:7980
北京卫视,http://223.10.115.195:8083/rtp/239.1.1.41:8041
北京卫视,http://183.191.181.121:8002/rtp/226.0.2.39:8224
北京卫视,http://222.95.92.12:4000/rtp/239.49.1.33:6000
北京卫视,http://218.80.126.237:4022/rtp/239.45.3.229:5140
北京卫视,http://123.145.57.77:8004/udp/225.0.4.78:7980
北京卫视,http://117.32.85.85:8025/rtp/239.112.205.65:5140
北京卫视,http://111.165.213.195:8000/udp/225.1.1.113:5002
北京卫视,http://27.10.75.129:8008/udp/225.0.4.78:7980
北京卫视,http://218.241.192.50:8808/rtp/239.3.1.241:8000
北京卫视,http://220.168.240.238:9999/rtp/239.76.253.184:9000
北京卫视,http://122.189.103.254:8010/rtp/228.0.0.63:6108
北京卫视,http://183.141.216.56:9999/udp/233.50.200.179:5140
北京卫视,http://61.165.157.9:4022/rtp/239.45.3.229:5140$1920x1080
北京卫视,http://211.90.83.70:8002/rtp/226.0.2.177:9328
北京卫视,http://117.88.230.19:8888/rtp/239.49.8.141:6000
北京卫视,http://183.185.227.252:8001/rtp/226.0.2.177:9328
北京卫视,http://27.10.75.129:8006/rtp/225.0.4.78:7980
北京卫视,http://110.177.146.171:888/udp/239.1.1.41:8041
北京卫视,http://58.48.200.208:12312/rtp/239.254.96.141:8920
北京卫视,http://222.129.33.14:8888/udp/225.1.8.21:8002
北京卫视,http://223.10.39.207:8083/rtp/239.1.1.41:8041
北京卫视,http://121.224.50.39:5555/rtp/239.49.8.11:9414
北京卫视,http://110.177.146.171:888/rtp/239.1.1.41:8041
北京卫视,http://222.128.183.216:8383/rtp/239.3.1.241:8000
北京卫视,http://27.10.213.70:8002/udp/225.0.4.78:7980
北京卫视,http://218.78.180.91:9999/rtp/239.45.3.229:5140
北京卫视,http://61.143.227.162:10000/udp/239.77.1.4:5146
北京卫视,http://112.226.139.185:9999/udp/239.253.254.85:8000
北京卫视,http://123.122.162.7:19999/rtp/239.3.1.241:8000
北京卫视,http://171.118.137.182:8083/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://171.118.137.182:8083/rtp/226.0.2.39:8224
北京卫视,http://123.145.17.138:8001/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://223.10.115.195:8082/rtp/239.1.1.41:8041$1920x1080
北京卫视,http://27.10.75.129:8004/udp/225.0.4.78:7980
北京卫视,http://114.254.188.49:9999/rtp/239.3.1.241:8000
北京卫视,http://110.177.148.13:58888/rtp/239.1.1.41:8041
北京卫视,http://60.7.56.33:4000/rtp/239.253.92.87:8014
北京卫视,http://171.116.157.183:8005/rtp/226.0.2.177:9328
北京卫视,http://101.68.81.44:9999/rtp/233.50.201.107:5140
北京卫视,http://110.178.52.75:8085/rtp/239.1.1.41:8041
北京卫视,http://27.10.213.70:8001/udp/225.0.4.78:7980
北京卫视,http://27.11.251.76:8001/udp/225.0.4.78:7980
北京卫视,http://211.158.153.199:8004/udp/225.0.4.78:7980
北京卫视,http://115.234.227.164:8808/rtp/233.50.201.107:5140$1920x1080
北京卫视,http://118.81.238.60:8004/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://119.98.133.99:4022/rtp/239.254.96.141:8920
北京卫视,http://110.178.52.75:8083/rtp/239.1.1.41:8041
北京卫视,http://123.113.236.69:8012/rtp/239.3.1.225:8000
北京卫视,http://27.10.129.243:8002/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://114.254.80.240:2222/rtp/239.3.1.241:8000
北京卫视,http://183.185.227.252:8002/rtp/226.0.2.177:9328$1920x1080
北京卫视,http://123.145.57.77:8003/udp/225.0.4.78:7980
北京卫视,http://dms.yryyj.site:8188/udp/239.76.246.184:1234
北京卫视,http://116.227.10.196:2048/rtp/239.45.3.229:5140
北京卫视,http://211.158.152.144:8001/udp/225.0.4.78:7980
北京卫视,http://222.95.92.12:4000/rtp/239.49.8.141:6000
北京卫视,http://222.67.198.96:9898/udp/239.45.3.229:5140
北京卫视,http://218.15.214.115:10000/udp/239.77.1.4:5146
北京卫视,http://211.90.83.70:8002/rtp/226.0.2.39:8224
北京卫视,http://27.10.75.129:8006/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://114.243.104.64:8822/rtp/239.3.1.241:8000
北京卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.241:8000
北京卫视,http://27.11.251.76:8007/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://114.249.234.227:8182/rtp/239.3.1.241:8000
北京卫视,http://123.122.162.7:19999/rtp/239.3.1.225:8000
北京卫视,http://171.118.137.182:8083/rtp/226.0.2.39:8224$1920x1080
北京卫视,http://114.243.103.165:8822/rtp/239.3.1.241:8000
北京卫视,http://218.94.98.229:10001/rtp/239.49.8.11:9414
北京卫视,http://222.67.198.96:9898/rtp/239.45.3.229:5140$1920x1080
北京卫视,http://27.10.75.129:8006/udp/225.0.4.78:7980
北京卫视,http://119.166.159.120:6666/udp/239.253.254.85:8000
北京卫视,http://223.12.113.32:8083/rtp/239.1.1.41:8041$1920x1080
北京卫视,http://124.112.202.94:18888/rtp/238.1.78.162:7168
北京卫视,http://114.230.190.227:8600/rtp/239.49.8.141:6000
北京卫视,http://115.234.227.164:8808/rtp/233.50.201.40:5140
北京卫视,http://183.191.181.121:8002/rtp/226.0.2.177:9328
北京卫视,http://115.234.227.164:8808/rtp/233.50.201.107:5140
北京卫视,http://39.98.201.151:9090/udp/225.1.8.21:8002
北京卫视,http://27.11.250.231:8004/udp/225.0.4.78:7980
北京卫视,http://113.25.70.59:8891/udp/239.1.1.41:8041
北京卫视,http://110.178.52.75:8082/rtp/239.1.1.41:8041
北京卫视,http://27.10.75.218:8010/udp/225.0.4.78:7980
北京卫视,http://27.11.251.76:8007/rtp/225.0.4.78:7980
北京卫视,http://27.11.251.76:8007/udp/225.0.4.78:7980
北京卫视,http://223.215.3.199:2000/rtp/238.1.78.162:7168
北京卫视,http://171.107.203.17:4022/rtp/239.81.0.109:4056
北京卫视,http://114.254.93.135:2222/rtp/239.3.1.241:8000
北京卫视,http://218.78.180.91:9999/rtp/239.45.3.229:5140$1920x1080
北京卫视,http://183.66.51.205:4022/rtp/235.254.198.21:1360$1920x1080
北京卫视,http://49.86.222.102:8888/rtp/239.49.8.141:6000
北京卫视,http://116.227.10.196:2048/udp/239.45.3.229:5140
北京卫视,http://171.117.183.38:8082/rtp/226.0.2.177:9328
北京卫视,http://123.145.57.77:8002/udp/225.0.4.78:7980
